Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.210297E-02; 0.144924E-02;-0.187212E-02;-0.765772E-02; 0.225454E-01; 0.270229E-01
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.192478E-02; 0.132033E-02;-0.181710E-02;-0.484903E-02; 0.163459E-01; 0.269223E-01
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.229248E-02; 0.155917E-02;-0.189705E-02;-0.107057E-01; 0.284439E-01; 0.270461E-01
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.247965E-02; 0.165391E-02;-0.194313E-02;-0.138873E-01; 0.344850E-01; 0.268371E-01
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.266601E-02; 0.173490E-02;-0.196702E-02;-0.169330E-01; 0.404363E-01; 0.261461E-01
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 0.344037E-02; 0.148118E-01;-0.239641E-02;-0.103254E+00;-0.199861E+01;-0.319963E+00
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 0.338068E-02; 0.165734E-01;-0.232440E-02;-0.869347E-01;-0.225354E+01;-0.368494E+00
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 0.382790E-02; 0.180272E-01;-0.189860E-02;-0.112674E+00;-0.247898E+01;-0.448030E+00
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 0.389114E-02; 0.160334E-01;-0.203911E-02;-0.130550E+00;-0.218787E+01;-0.387136E+00
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 0.286394E-02; 0.136681E-01;-0.279585E-02;-0.573127E-01;-0.182263E+01;-0.245414E+00
