Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.891397E-02; 0.209771E-01; 0.242637E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.598342E-02; 0.149418E-01; 0.241763E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.120809E-01; 0.267170E-01; 0.242748E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.153852E-01; 0.326078E-01; 0.240545E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.185543E-01; 0.384156E-01; 0.233549E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.100454E+00;-0.199419E+01;-0.324963E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.840760E-01;-0.224904E+01;-0.373771E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.109537E+00;-0.247424E+01;-0.453298E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.127481E+00;-0.218320E+01;-0.392113E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.547810E-01;-0.181845E+01;-0.250462E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.391078E-01;-0.204001E+01;-0.285369E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.234492E-01;-0.165503E+01;-0.189112E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47303.; 0.911864E-01;-0.138480E-02; 0.860582E-02; 122361.; 0.911864E-01;-0.138480E-02; 0.860582E-02;-0.673613E-02;-0.184488E+01;-0.213965E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
