Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01;-0.164222E-02; 0.150392E-02;-0.118344E-02; 0.420002E-01; 0.252319E-01;-0.787492E-02
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01;-0.142970E-02; 0.140495E-02;-0.118009E-02; 0.328704E-01; 0.187338E-01;-0.819088E-02
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01;-0.185597E-02; 0.159593E-02;-0.117928E-02; 0.507568E-01; 0.313781E-01;-0.737107E-02
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01;-0.206406E-02; 0.168086E-02;-0.117182E-02; 0.591276E-01; 0.370732E-01;-0.666036E-02
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01;-0.226824E-02; 0.175432E-02;-0.116033E-02; 0.670881E-01; 0.421553E-01;-0.579883E-02
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 0.450405E-02; 0.146860E-01;-0.177732E-02;-0.266220E+00;-0.197606E+01;-0.422250E+00
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 0.443252E-02; 0.164210E-01;-0.161301E-02;-0.247145E+00;-0.222624E+01;-0.486327E+00
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 0.488119E-02; 0.178724E-01;-0.119491E-02;-0.273619E+00;-0.245113E+01;-0.564965E+00
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 0.496344E-02; 0.159067E-01;-0.143131E-02;-0.295475E+00;-0.216516E+01;-0.487730E+00
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 0.418099E-02; 0.135196E-01;-0.201828E-02;-0.257084E+00;-0.179532E+01;-0.374640E+00
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 0.412190E-02; 0.150401E-01;-0.190865E-02;-0.241070E+00;-0.201220E+01;-0.428599E+00
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 0.377402E-02; 0.124445E-01;-0.224769E-02;-0.234965E+00;-0.162897E+01;-0.328696E+00
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 0.373900E-02; 0.137653E-01;-0.219488E-02;-0.223648E+00;-0.181486E+01;-0.372082E+00
  71447.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 146505.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 0.340800E-02; 0.114534E-01;-0.242360E-02;-0.218480E+00;-0.147467E+01;-0.291676E+00
  71448.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 146506.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 0.333577E-02; 0.125988E-01;-0.244822E-02;-0.202512E+00;-0.163401E+01;-0.321069E+00
  71449.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 146507.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 0.435524E-02; 0.181903E-01;-0.144216E-02;-0.227894E+00;-0.248120E+01;-0.550223E+00
  71450.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 146508.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 0.479478E-02; 0.198766E-01;-0.952851E-03;-0.251743E+00;-0.274204E+01;-0.641466E+00
  71451.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 146509.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 0.405282E-02; 0.165918E-01;-0.179123E-02;-0.224127E+00;-0.223376E+01;-0.482697E+00
  71452.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 146510.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 0.367314E-02; 0.151239E-01;-0.212308E-02;-0.208277E+00;-0.200684E+01;-0.417526E+00
  71453.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 146511.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 0.328086E-02; 0.137700E-01;-0.242065E-02;-0.189826E+00;-0.179690E+01;-0.358052E+00
  71454.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 146512.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 0.426881E-02; 0.199998E-01;-0.127481E-02;-0.205952E+00;-0.274141E+01;-0.613254E+00
  71455.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 146513.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 0.469552E-02; 0.219227E-01;-0.712641E-03;-0.226649E+00;-0.303800E+01;-0.717135E+00
  71456.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 146514.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 0.397705E-02; 0.181875E-01;-0.167713E-02;-0.204934E+00;-0.246151E+01;-0.536136E+00
  71457.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 146515.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 0.360882E-02; 0.165139E-01;-0.205729E-02;-0.191799E+00;-0.220332E+01;-0.462121E+00
  71458.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 146516.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 0.323391E-02; 0.149786E-01;-0.240020E-02;-0.177046E+00;-0.196580E+01;-0.394097E+00
  71459.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 146517.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 0.416987E-02; 0.218393E-01;-0.111396E-02;-0.182453E+00;-0.300538E+01;-0.674115E+00
  71460.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 146518.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 0.457664E-02; 0.240014E-01;-0.478315E-03;-0.198974E+00;-0.333748E+01;-0.790376E+00
