Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.651904E-02;-0.344649E-03;-0.142487E-02;-0.381097E-01; 0.122866E-01;-0.376098E-03
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.641052E-02;-0.352561E-03;-0.142643E-02;-0.396884E-01; 0.119934E-01;-0.140181E-03
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.662735E-02;-0.332199E-03;-0.142152E-02;-0.360304E-01; 0.124809E-01;-0.766653E-03
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.673348E-02;-0.319204E-03;-0.142268E-02;-0.336080E-01; 0.127216E-01;-0.106552E-02
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.683872E-02;-0.303455E-03;-0.142283E-02;-0.309061E-01; 0.129838E-01;-0.145342E-02
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.333298E-02;-0.111284E-02;-0.379248E-02; 0.886841E-01; 0.483153E+00;-0.683183E-02
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.330186E-02;-0.110686E-02;-0.394752E-02; 0.886032E-01; 0.532735E+00;-0.693716E-02
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.315107E-02;-0.113501E-02;-0.400511E-02; 0.110606E+00; 0.543970E+00;-0.101069E-01
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.318657E-02;-0.114475E-02;-0.384432E-02; 0.109608E+00; 0.492741E+00;-0.972810E-02
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.347217E-02;-0.108409E-02;-0.373559E-02; 0.631075E-01; 0.471577E+00;-0.475608E-02
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.344598E-02;-0.108041E-02;-0.388425E-02; 0.621793E-01; 0.519451E+00;-0.460238E-02
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.361335E-02;-0.105418E-02;-0.368066E-02; 0.400749E-01; 0.459342E+00;-0.293130E-02
  47303.; 0.911864E-01;-0.138480E-02; 0.860582E-02; 122361.; 0.911864E-01;-0.138480E-02; 0.860582E-02;-0.359179E-02;-0.105247E-02;-0.382313E-02; 0.383984E-01; 0.505478E+00;-0.265105E-02
  47304.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 122362.; 0.887809E-01;-0.613924E-03; 0.651477E-02;-0.375292E-02;-0.102281E-02;-0.362374E-02; 0.164908E-01; 0.446930E+00;-0.151403E-02
