Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 0.184764E-01; 0.169975E-01; 0.104762E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 0.178183E-01; 0.175165E-01; 0.900086E-03; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 0.192908E-01; 0.163617E-01; 0.126032E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 0.202504E-01; 0.156039E-01; 0.145743E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 0.213804E-01; 0.147449E-01; 0.169202E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 0.121605E+00; 0.480251E+00;-0.849286E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 0.121860E+00; 0.530264E+00;-0.898299E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 0.142259E+00; 0.541790E+00;-0.129226E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 0.141078E+00; 0.490102E+00;-0.121485E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 0.109013E+00; 0.470230E+00;-0.644677E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 0.108389E+00; 0.518716E+00;-0.675107E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 0.950904E-01; 0.459310E+00;-0.476539E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 0.939783E-01; 0.506101E+00;-0.481230E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
