Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 0.359436E-01; 0.257697E-01; 0.114764E-01; 0.104790E-02;-0.621628E-03;-0.117320E-03
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 0.335991E-01; 0.265306E-01; 0.112428E-01; 0.106298E-02;-0.513739E-03;-0.113874E-03
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 0.384783E-01; 0.248246E-01; 0.117851E-01; 0.104043E-02;-0.725253E-03;-0.128549E-03
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 0.412212E-01; 0.236705E-01; 0.120519E-01; 0.103029E-02;-0.822372E-03;-0.144890E-03
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 0.442320E-01; 0.223335E-01; 0.123774E-01; 0.101925E-02;-0.909451E-03;-0.163390E-03
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 0.119500E+00; 0.895443E+00; 0.127199E+00; 0.107174E-02;-0.564915E-04; 0.239993E-03
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 0.111475E+00; 0.102198E+01; 0.151935E+00; 0.107753E-02;-0.207680E-03; 0.214045E-03
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 0.136809E+00; 0.107549E+01; 0.163371E+00; 0.102963E-02;-0.151677E-03; 0.255591E-03
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 0.144823E+00; 0.936703E+00; 0.134540E+00; 0.102624E-02; 0.806181E-05; 0.284100E-03
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 0.108824E+00; 0.856584E+00; 0.119978E+00; 0.109282E-02;-0.122159E-03; 0.215922E-03
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 0.101055E+00; 0.971917E+00; 0.141688E+00; 0.110020E-02;-0.267204E-03; 0.191254E-03
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 0.935942E-01; 0.819191E+00; 0.113101E+00; 0.111659E-02;-0.180827E-03; 0.192327E-03
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 0.865891E-01; 0.924037E+00; 0.131770E+00; 0.112590E-02;-0.320573E-03; 0.167959E-03
  71447.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 146505.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 0.834169E-01; 0.784533E+00; 0.106827E+00; 0.113156E-02;-0.241131E-03; 0.176174E-03
  71448.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 146506.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 0.726688E-01; 0.879268E+00; 0.122189E+00; 0.114776E-02;-0.372763E-03; 0.149167E-03
  71449.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 146507.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 0.102575E+00; 0.115246E+01; 0.177491E+00; 0.108537E-02;-0.370411E-03; 0.184020E-03
  71450.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 146508.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 0.127835E+00; 0.121862E+01; 0.192960E+00; 0.103588E-02;-0.324437E-03; 0.222430E-03
  71451.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 146509.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 0.923708E-01; 0.109075E+01; 0.164187E+00; 0.110866E-02;-0.421601E-03; 0.163243E-03
  71452.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 146510.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 0.779515E-01; 0.103237E+01; 0.151540E+00; 0.113518E-02;-0.467827E-03; 0.141705E-03
  71453.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 146511.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 0.646381E-01; 0.977657E+00; 0.139350E+00; 0.115732E-02;-0.514544E-03; 0.124235E-03
  71454.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 146512.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 0.919133E-01; 0.128675E+01; 0.203719E+00; 0.109792E-02;-0.542783E-03; 0.149164E-03
  71455.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 146513.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 0.116737E+00; 0.136579E+01; 0.223394E+00; 0.104746E-02;-0.508558E-03; 0.183614E-03
  71456.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 146514.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 0.821207E-01; 0.121332E+01; 0.187283E+00; 0.112184E-02;-0.584078E-03; 0.130930E-03
  71457.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 146515.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 0.682792E-01; 0.114373E+01; 0.171720E+00; 0.114882E-02;-0.621671E-03; 0.111567E-03
  71458.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 146516.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 0.558001E-01; 0.107894E+01; 0.156842E+00; 0.117151E-02;-0.660616E-03; 0.956531E-04
  71459.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 146517.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 0.798229E-01; 0.142411E+01; 0.230205E+00; 0.111313E-02;-0.723138E-03; 0.111027E-03
  71460.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 146518.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 0.103712E+00; 0.151630E+01; 0.254165E+00; 0.106274E-02;-0.701840E-03; 0.140807E-03
  71461.; 0.979271E-01;-0.359134E-02; 0.108642E-01; 146519.; 0.979271E-01;-0.359134E-02; 0.108642E-01; 0.659338E-01; 0.133840E+01; 0.209404E+00; 0.114399E-02;-0.750627E-03; 0.927404E-04
  71462.; 0.971461E-01;-0.313171E-02; 0.874287E-02; 146520.; 0.971461E-01;-0.313171E-02; 0.874287E-02; 0.574308E-01; 0.125786E+01; 0.192378E+00; 0.116345E-02;-0.781637E-03; 0.793677E-04
  71463.; 0.963425E-01;-0.263867E-02; 0.665896E-02; 146521.; 0.963425E-01;-0.263867E-02; 0.665896E-02; 0.456547E-01; 0.118259E+01; 0.174871E+00; 0.118593E-02;-0.811531E-03; 0.657651E-04
  71464.; 0.100735E+00;-0.399800E-02; 0.134552E-01; 146522.; 0.100735E+00;-0.399800E-02; 0.134552E-01; 0.661288E-01; 0.156406E+01; 0.256917E+00; 0.113235E-02;-0.910430E-03; 0.691197E-04
  71465.; 0.101604E+00;-0.474334E-02; 0.155613E-01; 146523.; 0.101604E+00;-0.474334E-02; 0.155613E-01; 0.887567E-01; 0.167009E+01; 0.285163E+00; 0.108276E-02;-0.903721E-03; 0.935927E-04
  71466.; 0.998780E-01;-0.342710E-02; 0.113019E-01; 146524.; 0.998780E-01;-0.342710E-02; 0.113019E-01; 0.530947E-01; 0.146595E+01; 0.232601E+00; 0.116277E-02;-0.925924E-03; 0.548465E-04
  71467.; 0.990203E-01;-0.296520E-02; 0.913062E-02; 146525.; 0.990203E-01;-0.296520E-02; 0.913062E-02; 0.454528E-01; 0.137517E+01; 0.213209E+00; 0.118168E-02;-0.947324E-03; 0.440544E-04
  71468.; 0.981393E-01;-0.247319E-02; 0.699883E-02; 146526.; 0.981393E-01;-0.247319E-02; 0.699883E-02; 0.349243E-01; 0.128828E+01; 0.192987E+00; 0.120337E-02;-0.966560E-03; 0.334162E-04
  71469.; 0.102755E+00;-0.382578E-02; 0.139753E-01; 146527.; 0.102755E+00;-0.382578E-02; 0.139753E-01; 0.509373E-01; 0.170694E+01; 0.283634E+00; 0.115457E-02;-0.110458E-02; 0.243380E-04
  71470.; 0.103699E+00;-0.456723E-02; 0.161431E-01; 146528.; 0.103699E+00;-0.456723E-02; 0.161431E-01; 0.718618E-01; 0.182711E+01; 0.316073E+00; 0.110670E-02;-0.111342E-02; 0.429309E-04
  71471.; 0.101822E+00;-0.325286E-02; 0.117667E-01; 146529.; 0.101822E+00;-0.325286E-02; 0.117667E-01; 0.389952E-01; 0.159505E+01; 0.255821E+00; 0.118398E-02;-0.110557E-02; 0.145231E-04
  71472.; 0.100889E+00;-0.279164E-02; 0.954245E-02; 146530.; 0.100889E+00;-0.279164E-02; 0.954245E-02; 0.320975E-01; 0.149306E+01; 0.233353E+00; 0.120203E-02;-0.111574E-02; 0.767482E-05
  71473.; 0.999318E-01;-0.230391E-02; 0.735980E-02; 146531.; 0.999318E-01;-0.230391E-02; 0.735980E-02; 0.230147E-01; 0.139732E+01; 0.211429E+00; 0.122202E-02;-0.112662E-02;-0.326213E-06
  71474.; 0.104767E+00;-0.363946E-02; 0.145218E-01; 146532.; 0.104767E+00;-0.363946E-02; 0.145218E-01; 0.340121E-01; 0.185264E+01; 0.310209E+00; 0.118084E-02;-0.130520E-02;-0.236231E-04
  71475.; 0.105784E+00;-0.437277E-02; 0.167535E-01; 146533.; 0.105784E+00;-0.437277E-02; 0.167535E-01; 0.527038E-01; 0.198714E+01; 0.346794E+00; 0.113569E-02;-0.133065E-02;-0.115193E-04
  71476.; 0.103760E+00;-0.306885E-02; 0.122554E-01; 146534.; 0.103760E+00;-0.306885E-02; 0.122554E-01; 0.238711E-01; 0.172728E+01; 0.279163E+00; 0.120821E-02;-0.129118E-02;-0.286639E-04
  71477.; 0.102739E+00;-0.253981E-02; 0.100045E-01; 146535.; 0.102739E+00;-0.253981E-02; 0.100045E-01; 0.140247E-01; 0.161152E+01; 0.251471E+00; 0.123210E-02;-0.128423E-02;-0.337088E-04
  71478.; 0.101721E+00;-0.212953E-02; 0.774063E-02; 146536.; 0.101721E+00;-0.212953E-02; 0.774063E-02; 0.983434E-02; 0.150776E+01; 0.229546E+00; 0.124362E-02;-0.128996E-02;-0.358525E-04
  71479.; 0.106771E+00;-0.343613E-02; 0.150915E-01; 146537.; 0.106771E+00;-0.343613E-02; 0.150915E-01; 0.151168E-01; 0.200079E+01; 0.336530E+00; 0.121099E-02;-0.151178E-02;-0.743583E-04
  71480.; 0.107860E+00;-0.415677E-02; 0.173888E-01; 146538.; 0.107860E+00;-0.415677E-02; 0.173888E-01; 0.312090E-01; 0.214988E+01; 0.376846E+00; 0.116947E-02;-0.155478E-02;-0.689116E-04
  71481.; 0.105691E+00;-0.287251E-02; 0.127654E-01; 146539.; 0.105691E+00;-0.287251E-02; 0.127654E-01; 0.705693E-02; 0.186205E+01; 0.302170E+00; 0.123548E-02;-0.148213E-02;-0.739318E-04
  71482.; 0.104597E+00;-0.235302E-02; 0.104566E-01; 146540.; 0.104597E+00;-0.235302E-02; 0.104566E-01;-0.740369E-03; 0.173419E+01; 0.272058E+00; 0.125655E-02;-0.146209E-02;-0.745302E-04
  71483.; 0.103506E+00;-0.194853E-02; 0.813970E-02; 146541.; 0.103506E+00;-0.194853E-02; 0.813970E-02;-0.349518E-02; 0.161764E+01; 0.247067E+00; 0.126615E-02;-0.145439E-02;-0.723466E-04
  71484.; 0.108766E+00;-0.321349E-02; 0.156817E-01; 146542.; 0.108766E+00;-0.321349E-02; 0.156817E-01;-0.580255E-02; 0.215114E+01; 0.362172E+00; 0.124556E-02;-0.172399E-02;-0.127704E-03
