Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.360490E-01; 0.107762E-01;-0.631616E-03; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.376423E-01; 0.105397E-01;-0.379008E-03; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.339466E-01; 0.109110E-01;-0.104406E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.315024E-01; 0.110981E-01;-0.135872E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.287741E-01; 0.113061E-01;-0.176059E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 0.885866E-01; 0.475380E+00;-0.675167E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 0.885672E-01; 0.524545E+00;-0.687027E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 0.110445E+00; 0.535795E+00;-0.100140E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 0.109380E+00; 0.485002E+00;-0.961965E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 0.631895E-01; 0.463775E+00;-0.473137E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 0.623187E-01; 0.511251E+00;-0.458946E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 0.403130E-01; 0.451501E+00;-0.295510E-02; 0.000000E+00; 0.000000E+00; 0.000000E+00
