Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.536668E-01; 0.404332E+00; 0.232056E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.509443E-01; 0.404870E+00; 0.229733E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.565105E-01; 0.403590E+00; 0.234896E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.595052E-01; 0.402625E+00; 0.237355E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.626876E-01; 0.401463E+00; 0.240145E-01; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.102464E+00; 0.124614E+01; 0.135641E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.939841E-01; 0.136220E+01; 0.158950E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.116007E+00; 0.141106E+01; 0.170444E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.124723E+00; 0.128373E+01; 0.143277E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.000000E+00; 0.000000E+00; 0.000000E+00; 0.936119E-01; 0.121100E+01; 0.128522E+00; 0.000000E+00; 0.000000E+00; 0.000000E+00
