Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01;-0.700844E+00;-0.380575E+00;-0.557241E+00; 0.396565E+00;-0.685868E+00; 0.389272E+00
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01;-0.679701E+00;-0.366714E+00;-0.557651E+00; 0.385517E+00;-0.670095E+00; 0.389212E+00
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01;-0.721777E+00;-0.394332E+00;-0.556797E+00; 0.407671E+00;-0.701633E+00; 0.389259E+00
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01;-0.742495E+00;-0.407920E+00;-0.556406E+00; 0.418836E+00;-0.717380E+00; 0.389202E+00
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01;-0.762961E+00;-0.421221E+00;-0.556010E+00; 0.430060E+00;-0.733117E+00; 0.389095E+00
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01;-0.593657E-01; 0.133708E+01;-0.624675E+00; 0.117736E+00;-0.445951E+00; 0.593264E+00
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01;-0.660794E-01; 0.151988E+01;-0.612126E+00; 0.115250E+00;-0.451206E+00; 0.606980E+00
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01;-0.140828E-01; 0.166379E+01;-0.573907E+00; 0.986656E-01;-0.439920E+00; 0.616376E+00
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01;-0.703563E-02; 0.145896E+01;-0.592934E+00; 0.101487E+00;-0.434414E+00; 0.602124E+00
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02;-0.958465E-01; 0.121920E+01;-0.646798E+00; 0.133810E+00;-0.458547E+00; 0.586607E+00
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02;-0.101931E+00; 0.138156E+01;-0.639146E+00; 0.131650E+00;-0.463527E+00; 0.599724E+00
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02;-0.140203E+00; 0.110873E+01;-0.668353E+00; 0.150014E+00;-0.471173E+00; 0.579340E+00
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02;-0.144499E+00; 0.125194E+01;-0.665722E+00; 0.148095E+00;-0.475879E+00; 0.591900E+00
  71447.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 146505.; 0.891192E-01;-0.335331E-02; 0.549944E-02;-0.179410E+00; 0.100519E+01;-0.685047E+00; 0.166036E+00;-0.484404E+00; 0.572776E+00
  71448.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 146506.; 0.909277E-01;-0.311651E-02; 0.577509E-02;-0.188146E+00; 0.113131E+01;-0.689695E+00; 0.164461E+00;-0.488562E+00; 0.584176E+00
  71449.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 146507.; 0.946272E-01;-0.445045E-02; 0.120767E-01;-0.728580E-01; 0.170710E+01;-0.599166E+00; 0.112541E+00;-0.456245E+00; 0.620552E+00
