Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.328714E-01; 0.189224E-01; 0.641769E-02; 0.137242E-02;-0.631743E-03; 0.306713E-03
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.375959E-01; 0.184899E-01; 0.665946E-02; 0.138557E-02;-0.506032E-03; 0.275400E-03
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.276202E-01; 0.191918E-01; 0.605722E-02; 0.136647E-02;-0.744714E-03; 0.319640E-03
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.220292E-01; 0.194179E-01; 0.582358E-02; 0.136008E-02;-0.849250E-03; 0.347411E-03
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.161597E-01; 0.195865E-01; 0.558471E-02; 0.135103E-02;-0.942773E-03; 0.361991E-03
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 0.326825E-01; 0.889242E+00; 0.116873E+00; 0.118723E-02;-0.114997E-04; 0.165309E-03
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 0.234542E-01; 0.101584E+01; 0.137192E+00; 0.119890E-02;-0.159995E-03; 0.141942E-03
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 0.495596E-01; 0.106898E+01; 0.149793E+00; 0.114964E-02;-0.101984E-03; 0.180430E-03
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 0.582017E-01; 0.929951E+00; 0.125931E+00; 0.114082E-02; 0.554837E-04; 0.204702E-03
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.340925E-02; 0.848174E+00; 0.106918E+00; 0.124790E-02;-0.644213E-04; 0.119694E-03
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.135084E-01; 0.963283E+00; 0.123459E+00; 0.126328E-02;-0.205668E-03; 0.960811E-04
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.316819E-01; 0.809454E+00; 0.983576E-01; 0.129825E-02;-0.115480E-03; 0.810220E-04
