Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.230980E-02; 0.229799E-01; 0.313150E-01; 0.509284E-02;-0.276238E-02; 0.232377E-02
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 0.169163E-03; 0.167363E-01; 0.311977E-01; 0.472613E-02;-0.253588E-02; 0.226147E-02
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.502872E-02; 0.289223E-01; 0.313527E-01; 0.548082E-02;-0.296128E-02; 0.234794E-02
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.788277E-02; 0.350054E-01; 0.311616E-01; 0.586717E-02;-0.314205E-02; 0.240422E-02
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.106010E-01; 0.409956E-01; 0.304885E-01; 0.625256E-02;-0.330460E-02; 0.244055E-02
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.106852E+00;-0.200336E+01;-0.310147E+00;-0.329477E-02; 0.541730E-02; 0.905597E-02
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.906371E-01;-0.225855E+01;-0.358194E+00;-0.345702E-02; 0.660012E-02; 0.974389E-02
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.116937E+00;-0.248418E+01;-0.437631E+00;-0.378945E-02; 0.777246E-02; 0.102964E-01
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.134692E+00;-0.219281E+01;-0.377241E+00;-0.361110E-02; 0.639275E-02; 0.952333E-02
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.603595E-01;-0.182717E+01;-0.235661E+00;-0.306978E-02; 0.452043E-02; 0.853958E-02
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.448319E-01;-0.204908E+01;-0.269844E+00;-0.322208E-02; 0.552330E-02; 0.913231E-02
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.281991E-01;-0.166329E+01;-0.174349E+00;-0.276030E-02; 0.369207E-02; 0.808853E-02
  47303.; 0.911864E-01;-0.138480E-02; 0.860582E-02; 122361.; 0.911864E-01;-0.138480E-02; 0.860582E-02;-0.116130E-01;-0.185349E+01;-0.198510E+00;-0.291322E-02; 0.452236E-02; 0.860840E-02
  47304.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 122362.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 0.882216E-02;-0.150996E+01;-0.116043E+00;-0.247073E-02; 0.291809E-02; 0.764380E-02
  47305.; 0.905811E-01;-0.553558E-03; 0.673890E-02; 122363.; 0.905811E-01;-0.553558E-03; 0.673890E-02; 0.162554E-01;-0.167346E+01;-0.136594E+00;-0.257001E-02; 0.360197E-02; 0.812671E-02
  47306.; 0.944239E-01;-0.310886E-02; 0.126593E-01; 122364.; 0.944239E-01;-0.310886E-02; 0.126593E-01;-0.716468E-01;-0.251854E+01;-0.406837E+00;-0.363234E-02; 0.780941E-02; 0.104309E-01
  47307.; 0.950660E-01;-0.390206E-02; 0.145887E-01; 122365.; 0.950660E-01;-0.390206E-02; 0.145887E-01;-0.972778E-01;-0.278044E+01;-0.499674E+00;-0.397581E-02; 0.917405E-02; 0.110726E-01
  47308.; 0.937406E-01;-0.212751E-02; 0.108097E-01; 122366.; 0.937406E-01;-0.212751E-02; 0.108097E-01;-0.276963E-01;-0.227673E+01;-0.305523E+00;-0.338169E-02; 0.656085E-02; 0.973165E-02
  47309.; 0.930611E-01;-0.125283E-02; 0.891603E-02; 122367.; 0.930611E-01;-0.125283E-02; 0.891603E-02; 0.314149E-02;-0.205204E+01;-0.223825E+00;-0.305575E-02; 0.540411E-02; 0.913445E-02
  47310.; 0.923756E-01;-0.415760E-03; 0.700851E-02; 122368.; 0.923756E-01;-0.415760E-03; 0.700851E-02; 0.294297E-01;-0.184278E+01;-0.152519E+00;-0.270045E-02; 0.432714E-02; 0.858500E-02
  47311.; 0.964528E-01;-0.298030E-02; 0.130880E-01; 122369.; 0.964528E-01;-0.298030E-02; 0.130880E-01;-0.523353E-01;-0.278452E+01;-0.455323E+00;-0.381511E-02; 0.904633E-02; 0.111131E-01
  47312.; 0.971744E-01;-0.378791E-02; 0.150649E-01; 122370.; 0.971744E-01;-0.378791E-02; 0.150649E-01;-0.767770E-01;-0.308202E+01;-0.560664E+00;-0.417330E-02; 0.105945E-01; 0.118373E-01
  47313.; 0.957008E-01;-0.206524E-02; 0.111602E-01; 122371.; 0.957008E-01;-0.206524E-02; 0.111602E-01;-0.181415E-01;-0.250932E+01;-0.348989E+00;-0.350493E-02; 0.762334E-02; 0.103733E-01
  47314.; 0.949310E-01;-0.111602E-02; 0.924992E-02; 122372.; 0.949310E-01;-0.111602E-02; 0.924992E-02; 0.181369E-01;-0.225492E+01;-0.249359E+00;-0.320054E-02; 0.631241E-02; 0.965956E-02
  47315.; 0.941666E-01;-0.276227E-03; 0.729844E-02; 122373.; 0.941666E-01;-0.276227E-03; 0.729844E-02; 0.437230E-01;-0.201766E+01;-0.169651E+00;-0.283522E-02; 0.508730E-02; 0.904786E-02
  47316.; 0.984739E-01;-0.284180E-02; 0.135466E-01; 122374.; 0.984739E-01;-0.284180E-02; 0.135466E-01;-0.321238E-01;-0.305362E+01;-0.502345E+00;-0.400311E-02; 0.102946E-01; 0.117809E-01
  47317.; 0.992741E-01;-0.366064E-02; 0.155748E-01; 122375.; 0.992741E-01;-0.366064E-02; 0.155748E-01;-0.539436E-01;-0.338684E+01;-0.620398E+00;-0.438322E-02; 0.120212E-01; 0.125858E-01
