Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.895785E-02; 0.210728E-01; 0.243496E-01;-0.119660E-03;-0.174521E-03; 0.152969E-03
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.602332E-02; 0.150217E-01; 0.242623E-01;-0.110191E-03;-0.146686E-03; 0.141225E-03
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.121290E-01; 0.268279E-01; 0.243606E-01;-0.126749E-03;-0.197829E-03; 0.157779E-03
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.154371E-01; 0.327331E-01; 0.241400E-01;-0.133230E-03;-0.218336E-03; 0.167559E-03
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.186096E-01; 0.385546E-01; 0.234401E-01;-0.139979E-03;-0.235532E-03; 0.172014E-03
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.100498E+00;-0.199447E+01;-0.324897E+00;-0.707290E-05; 0.136189E-03; 0.344081E-04
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.841202E-01;-0.224931E+01;-0.373698E+00;-0.433463E-05; 0.126071E-03; 0.269280E-04
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.109582E+00;-0.247452E+01;-0.453231E+00;-0.176084E-05; 0.126547E-03; 0.263558E-04
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.127525E+00;-0.218349E+01;-0.392052E+00;-0.434620E-05; 0.138302E-03; 0.343460E-04
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.548245E-01;-0.181871E+01;-0.250389E+00;-0.869511E-05; 0.133929E-03; 0.338171E-04
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.391524E-01;-0.204027E+01;-0.285290E+00;-0.570882E-05; 0.125391E-03; 0.269024E-04
