Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.870214E-03;-0.103247E-03;-0.986307E-04;-0.367776E-01; 0.117299E-01;-0.516786E-03
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.873125E-03;-0.125905E-03;-0.948549E-04;-0.383647E-01; 0.114768E-01;-0.271805E-03
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.868180E-03;-0.790420E-04;-0.100150E-03;-0.346851E-01; 0.118836E-01;-0.920701E-03
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.867192E-03;-0.538709E-04;-0.104440E-03;-0.322508E-01; 0.120874E-01;-0.122835E-02
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.864975E-03;-0.286874E-04;-0.106271E-03;-0.295350E-01; 0.123131E-01;-0.162483E-02
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.807474E-03;-0.249760E-03;-0.171951E-03; 0.887897E-01; 0.479421E+00;-0.676172E-02
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.807188E-03;-0.255348E-03;-0.175114E-03; 0.887421E-01; 0.528784E+00;-0.687334E-02
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.804966E-03;-0.265115E-03;-0.179697E-03; 0.110675E+00; 0.540048E+00;-0.100202E-01
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.805490E-03;-0.259389E-03;-0.176316E-03; 0.109642E+00; 0.489048E+00;-0.963447E-02
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.808749E-03;-0.241069E-03;-0.167082E-03; 0.633113E-01; 0.467812E+00;-0.472519E-02
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.808738E-03;-0.246249E-03;-0.169830E-03; 0.624145E-01; 0.515475E+00;-0.457798E-02
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.810211E-03;-0.232567E-03;-0.162795E-03; 0.403643E-01; 0.455539E+00;-0.293443E-02
  47303.; 0.911864E-01;-0.138480E-02; 0.860582E-02; 122361.; 0.911864E-01;-0.138480E-02; 0.860582E-02;-0.810313E-03;-0.237228E-03;-0.165221E-03; 0.387166E-01; 0.501472E+00;-0.266124E-02
  47304.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 122362.; 0.887809E-01;-0.613924E-03; 0.651477E-02;-0.811394E-03;-0.224027E-03;-0.158323E-03; 0.168720E-01; 0.443095E+00;-0.155606E-02
  47305.; 0.905811E-01;-0.553558E-03; 0.673890E-02; 122363.; 0.905811E-01;-0.553558E-03; 0.673890E-02;-0.811943E-03;-0.228298E-03;-0.160815E-03; 0.163488E-01; 0.487426E+00;-0.117446E-02
  47306.; 0.944239E-01;-0.310886E-02; 0.126593E-01; 122364.; 0.944239E-01;-0.310886E-02; 0.126593E-01;-0.806361E-03;-0.259940E-03;-0.178174E-03; 0.882745E-01; 0.579234E+00;-0.701259E-02
  47307.; 0.950660E-01;-0.390206E-02; 0.145887E-01; 122365.; 0.950660E-01;-0.390206E-02; 0.145887E-01;-0.803900E-03;-0.269827E-03;-0.183034E-03; 0.111320E+00; 0.592266E+00;-0.104379E-01
  47308.; 0.937406E-01;-0.212751E-02; 0.108097E-01; 122366.; 0.937406E-01;-0.212751E-02; 0.108097E-01;-0.808280E-03;-0.250621E-03;-0.172590E-03; 0.611327E-01; 0.564130E+00;-0.447178E-02
  47309.; 0.930611E-01;-0.125283E-02; 0.891603E-02; 122367.; 0.930611E-01;-0.125283E-02; 0.891603E-02;-0.810254E-03;-0.241325E-03;-0.167652E-03; 0.368761E-01; 0.548393E+00;-0.237145E-02
  47310.; 0.923756E-01;-0.415760E-03; 0.700851E-02; 122368.; 0.923756E-01;-0.415760E-03; 0.700851E-02;-0.812208E-03;-0.231935E-03;-0.162848E-03; 0.139208E-01; 0.532494E+00;-0.746381E-03
  47311.; 0.964528E-01;-0.298030E-02; 0.130880E-01; 122369.; 0.964528E-01;-0.298030E-02; 0.130880E-01;-0.805779E-03;-0.264001E-03;-0.180944E-03; 0.875371E-01; 0.630464E+00;-0.725971E-02
