Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.363755E-01; 0.112078E-01;-0.583746E-03; 0.122454E-03; 0.386327E-04; 0.170727E-04
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.379656E-01; 0.109658E-01;-0.334709E-03; 0.129860E-03; 0.569411E-04; 0.138403E-04
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.342782E-01; 0.113494E-01;-0.992372E-03; 0.115381E-03; 0.198130E-04; 0.187782E-04
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.318390E-01; 0.115425E-01;-0.130378E-02; 0.109354E-03; 0.291803E-06; 0.222130E-04
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.291170E-01; 0.117572E-01;-0.170326E-02; 0.102082E-03;-0.186889E-04; 0.237355E-04
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 0.887008E-01; 0.477348E+00;-0.675637E-02; 0.238094E-03;-0.105503E-03;-0.854294E-04
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 0.886681E-01; 0.526608E+00;-0.687214E-02; 0.239864E-03;-0.113621E-03;-0.916258E-04
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 0.110572E+00; 0.537870E+00;-0.100153E-01; 0.241360E-03;-0.114667E-03;-0.923394E-04
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 0.109522E+00; 0.486977E+00;-0.962465E-02; 0.239719E-03;-0.106779E-03;-0.860908E-04
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 0.632649E-01; 0.465736E+00;-0.473076E-02; 0.237657E-03;-0.103478E-03;-0.842693E-04
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 0.623819E-01; 0.513302E+00;-0.458694E-02; 0.239414E-03;-0.111811E-03;-0.904961E-04
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 0.403548E-01; 0.453459E+00;-0.294969E-02; 0.236745E-03;-0.100925E-03;-0.829817E-04
