Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  47287.; 0.630998E-01; 0.340595E-02;-0.274946E-01; 122345.; 0.630998E-01; 0.340595E-02;-0.274946E-01;-0.884625E-02; 0.218598E-01; 0.253951E-01; 0.640694E-03;-0.893598E-03; 0.897965E-03
  47288.; 0.630701E-01; 0.342982E-02;-0.257671E-01; 122346.; 0.630701E-01; 0.342982E-02;-0.257671E-01;-0.593356E-02; 0.157118E-01; 0.253038E-01; 0.556536E-03;-0.764995E-03; 0.858162E-03
  47291.; 0.631360E-01; 0.338077E-02;-0.292195E-01; 122349.; 0.631360E-01; 0.338077E-02;-0.292195E-01;-0.119972E-01; 0.277078E-01; 0.254102E-01; 0.733620E-03;-0.100634E-02; 0.916332E-03
  47293.; 0.631784E-01; 0.335451E-02;-0.309441E-01; 122351.; 0.631784E-01; 0.335451E-02;-0.309441E-01;-0.152824E-01; 0.337012E-01; 0.251927E-01; 0.826705E-03;-0.110958E-02; 0.951258E-03
  47295.; 0.632269E-01; 0.332660E-02;-0.326693E-01; 122353.; 0.632269E-01; 0.332660E-02;-0.326693E-01;-0.184314E-01; 0.396071E-01; 0.244943E-01; 0.917947E-03;-0.120197E-02; 0.972158E-03
  47296.; 0.903502E-01;-0.333868E-02; 0.118911E-01; 122354.; 0.903502E-01;-0.333868E-02; 0.118911E-01;-0.101510E+00;-0.199659E+01;-0.323304E+00;-0.119224E-02; 0.405772E-02; 0.277986E-02
  47297.; 0.923878E-01;-0.322787E-02; 0.122612E-01; 122355.; 0.923878E-01;-0.322787E-02; 0.122612E-01;-0.851524E-01;-0.225143E+01;-0.372008E+00;-0.124732E-02; 0.456715E-02; 0.298864E-02
  47298.; 0.929494E-01;-0.400361E-02; 0.141468E-01; 122356.; 0.929494E-01;-0.400361E-02; 0.141468E-01;-0.110695E+00;-0.247675E+01;-0.451560E+00;-0.131512E-02; 0.507896E-02; 0.320910E-02
  47299.; 0.908310E-01;-0.409631E-02; 0.137357E-01; 122357.; 0.908310E-01;-0.409631E-02; 0.137357E-01;-0.128616E+00;-0.218573E+01;-0.390485E+00;-0.125298E-02; 0.448926E-02; 0.296783E-02
  47300.; 0.898315E-01;-0.237378E-02; 0.101270E-01; 122358.; 0.898315E-01;-0.237378E-02; 0.101270E-01;-0.557611E-01;-0.182072E+01;-0.248758E+00;-0.116994E-02; 0.366040E-02; 0.257250E-02
  47301.; 0.917857E-01;-0.225279E-02; 0.104567E-01; 122359.; 0.917857E-01;-0.225279E-02; 0.104567E-01;-0.401076E-01;-0.204229E+01;-0.283567E+00;-0.122034E-02; 0.409649E-02; 0.274511E-02
  47302.; 0.893139E-01;-0.151323E-02; 0.831608E-02; 122360.; 0.893139E-01;-0.151323E-02; 0.831608E-02;-0.243489E-01;-0.165718E+01;-0.187369E+00;-0.111511E-02; 0.329127E-02; 0.239471E-02
  47303.; 0.911864E-01;-0.138480E-02; 0.860582E-02; 122361.; 0.911864E-01;-0.138480E-02; 0.860582E-02;-0.765371E-02;-0.184703E+01;-0.212130E+00;-0.116524E-02; 0.365728E-02; 0.254024E-02
  47304.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 122362.; 0.887809E-01;-0.613924E-03; 0.651477E-02; 0.119214E-01;-0.150418E+01;-0.128989E+00;-0.106992E-02; 0.294473E-02; 0.222127E-02
  47305.; 0.905811E-01;-0.553558E-03; 0.673890E-02; 122363.; 0.905811E-01;-0.553558E-03; 0.673890E-02; 0.194520E-01;-0.166734E+01;-0.150106E+00;-0.109800E-02; 0.325146E-02; 0.235541E-02
  47306.; 0.944239E-01;-0.310886E-02; 0.126593E-01; 122364.; 0.944239E-01;-0.310886E-02; 0.126593E-01;-0.660111E-01;-0.251106E+01;-0.421313E+00;-0.131093E-02; 0.508218E-02; 0.319793E-02
  47307.; 0.950660E-01;-0.390206E-02; 0.145887E-01; 122365.; 0.950660E-01;-0.390206E-02; 0.145887E-01;-0.908611E-01;-0.277263E+01;-0.514293E+00;-0.138352E-02; 0.567234E-02; 0.345261E-02
  47308.; 0.937406E-01;-0.212751E-02; 0.108097E-01; 122366.; 0.937406E-01;-0.212751E-02; 0.108097E-01;-0.228415E-01;-0.226958E+01;-0.319879E+00;-0.127704E-02; 0.454138E-02; 0.292121E-02
  47309.; 0.930611E-01;-0.125283E-02; 0.891603E-02; 122367.; 0.930611E-01;-0.125283E-02; 0.891603E-02; 0.721631E-02;-0.204524E+01;-0.238052E+00;-0.121480E-02; 0.403877E-02; 0.268909E-02
  47310.; 0.923756E-01;-0.415760E-03; 0.700851E-02; 122368.; 0.923756E-01;-0.415760E-03; 0.700851E-02; 0.327269E-01;-0.183633E+01;-0.166612E+00;-0.114239E-02; 0.356903E-02; 0.247906E-02
  47311.; 0.964528E-01;-0.298030E-02; 0.130880E-01; 122369.; 0.964528E-01;-0.298030E-02; 0.130880E-01;-0.465495E-01;-0.277665E+01;-0.470458E+00;-0.137413E-02; 0.560729E-02; 0.340494E-02
  47312.; 0.971744E-01;-0.378791E-02; 0.150649E-01; 122370.; 0.971744E-01;-0.378791E-02; 0.150649E-01;-0.701867E-01;-0.307382E+01;-0.575969E+00;-0.145295E-02; 0.627295E-02; 0.369128E-02
  47313.; 0.957008E-01;-0.206524E-02; 0.111602E-01; 122371.; 0.957008E-01;-0.206524E-02; 0.111602E-01;-0.131569E-01;-0.250180E+01;-0.363970E+00;-0.131612E-02; 0.499450E-02; 0.311453E-02
  47314.; 0.949310E-01;-0.111602E-02; 0.924992E-02; 122372.; 0.949310E-01;-0.111602E-02; 0.924992E-02; 0.223200E-01;-0.224777E+01;-0.264189E+00;-0.126195E-02; 0.442939E-02; 0.283674E-02
  47315.; 0.941666E-01;-0.276227E-03; 0.729844E-02; 122373.; 0.941666E-01;-0.276227E-03; 0.729844E-02; 0.471127E-01;-0.201087E+01;-0.184322E+00;-0.118563E-02; 0.389933E-02; 0.260408E-02
  47316.; 0.984739E-01;-0.284180E-02; 0.135466E-01; 122374.; 0.984739E-01;-0.284180E-02; 0.135466E-01;-0.261817E-01;-0.304536E+01;-0.518140E+00;-0.144085E-02; 0.613429E-02; 0.360750E-02
  47317.; 0.992741E-01;-0.366064E-02; 0.155748E-01; 122375.; 0.992741E-01;-0.366064E-02; 0.155748E-01;-0.471748E-01;-0.337822E+01;-0.636385E+00;-0.152855E-02; 0.687368E-02; 0.392478E-02
  47318.; 0.976436E-01;-0.192361E-02; 0.115672E-01; 122376.; 0.976436E-01;-0.192361E-02; 0.115672E-01; 0.433602E-02;-0.273857E+01;-0.400415E+00;-0.137354E-02; 0.545498E-02; 0.328873E-02
  47319.; 0.967957E-01;-0.974167E-03; 0.960704E-02; 122377.; 0.967957E-01;-0.974167E-03; 0.960704E-02; 0.379736E-01;-0.245393E+01;-0.289851E+00;-0.131258E-02; 0.482473E-02; 0.298330E-02
  47320.; 0.959538E-01;-0.133553E-03; 0.760881E-02; 122378.; 0.959538E-01;-0.133553E-03; 0.760881E-02; 0.599037E-01;-0.218940E+01;-0.201393E+00;-0.122796E-02; 0.423584E-02; 0.272793E-02
  47321.; 0.100487E+00;-0.269261E-02; 0.140344E-01; 122379.; 0.100487E+00;-0.269261E-02; 0.140344E-01;-0.488412E-02;-0.331657E+01;-0.563328E+00;-0.150852E-02; 0.666249E-02; 0.380204E-02
  47322.; 0.101364E+00;-0.351947E-02; 0.161175E-01; 122380.; 0.101364E+00;-0.351947E-02; 0.161175E-01;-0.224341E-01;-0.368605E+01;-0.694354E+00;-0.160695E-02; 0.747614E-02; 0.414983E-02
  47323.; 0.995796E-01;-0.177544E-02; 0.119993E-01; 122381.; 0.995796E-01;-0.177544E-02; 0.119993E-01; 0.219284E-01;-0.297646E+01;-0.435082E+00;-0.142995E-02; 0.591469E-02; 0.345714E-02
  47324.; 0.986547E-01;-0.827203E-03; 0.998666E-02; 122382.; 0.986547E-01;-0.827203E-03; 0.998666E-02; 0.544732E-01;-0.266554E+01;-0.316291E+00;-0.136354E-02; 0.522997E-02; 0.313010E-02
  47325.; 0.977367E-01; 0.128904E-04; 0.793928E-02; 122383.; 0.977367E-01; 0.128904E-04; 0.793928E-02; 0.739486E-01;-0.236881E+01;-0.217397E+00;-0.127114E-02; 0.457379E-02; 0.284834E-02
  47326.; 0.102491E+00;-0.253168E-02; 0.145500E-01; 122384.; 0.102491E+00;-0.253168E-02; 0.145500E-01; 0.183078E-01;-0.359058E+01;-0.606250E+00;-0.158089E-02; 0.719102E-02; 0.398953E-02
  47327.; 0.103446E+00;-0.336309E-02; 0.166913E-01; 122385.; 0.103446E+00;-0.336309E-02; 0.166913E-01; 0.478676E-02;-0.399631E+01;-0.749401E+00;-0.169102E-02; 0.807643E-02; 0.436557E-02
  47328.; 0.101509E+00;-0.161775E-02; 0.124564E-01; 122386.; 0.101509E+00;-0.161775E-02; 0.124564E-01; 0.405841E-01;-0.321563E+01;-0.466331E+00;-0.148987E-02; 0.637293E-02; 0.361706E-02
  47329.; 0.100521E+00;-0.746058E-03; 0.103592E-01; 122387.; 0.100521E+00;-0.746058E-03; 0.103592E-01; 0.615068E-01;-0.287332E+01;-0.348380E+00;-0.139684E-02; 0.562291E-02; 0.329091E-02
  47330.; 0.995150E-01; 0.163809E-03; 0.828901E-02; 122388.; 0.995150E-01; 0.163809E-03; 0.828901E-02; 0.885904E-01;-0.255660E+01;-0.236108E+00;-0.131696E-02; 0.492676E-02; 0.297396E-02
  47331.; 0.104488E+00;-0.235649E-02; 0.150907E-01; 122389.; 0.104488E+00;-0.235649E-02; 0.150907E-01; 0.431483E-01;-0.386696E+01;-0.646345E+00;-0.165564E-02; 0.771949E-02; 0.416818E-02
  47332.; 0.105517E+00;-0.318829E-02; 0.172924E-01; 122390.; 0.105517E+00;-0.318829E-02; 0.172924E-01; 0.342169E-01;-0.430843E+01;-0.800304E+00;-0.177849E-02; 0.867404E-02; 0.456891E-02
  47333.; 0.103431E+00;-0.144918E-02; 0.129363E-01; 122391.; 0.103431E+00;-0.144918E-02; 0.129363E-01; 0.608295E-01;-0.345875E+01;-0.496083E+00;-0.155206E-02; 0.683607E-02; 0.377173E-02
  47334.; 0.102369E+00;-0.580349E-03; 0.107830E-01; 122392.; 0.102369E+00;-0.580349E-03; 0.107830E-01; 0.772947E-01;-0.308073E+01;-0.368024E+00;-0.144701E-02; 0.601441E-02; 0.342107E-02
  47335.; 0.101289E+00; 0.320366E-03; 0.865696E-02; 122393.; 0.101289E+00; 0.320366E-03; 0.865696E-02; 0.100548E+00;-0.274363E+01;-0.252236E+00;-0.135635E-02; 0.527661E-02; 0.309299E-02
  47336.; 0.106476E+00;-0.216410E-02; 0.156530E-01; 122394.; 0.106476E+00;-0.216410E-02; 0.156530E-01; 0.697473E-01;-0.414455E+01;-0.682515E+00;-0.173373E-02; 0.824446E-02; 0.433591E-02
  47337.; 0.107579E+00;-0.299180E-02; 0.179169E-01; 122395.; 0.107579E+00;-0.299180E-02; 0.179169E-01; 0.658624E-01;-0.462089E+01;-0.846196E+00;-0.186987E-02; 0.926463E-02; 0.475823E-02
  47338.; 0.105346E+00;-0.126752E-02; 0.134360E-01; 122396.; 0.105346E+00;-0.126752E-02; 0.134360E-01; 0.820706E-01;-0.370375E+01;-0.523746E+00;-0.161633E-02; 0.729829E-02; 0.391989E-02
  47339.; 0.104211E+00;-0.408421E-03; 0.112235E-01; 122397.; 0.104211E+00;-0.408421E-03; 0.112235E-01; 0.956488E-01;-0.329577E+01;-0.388324E+00;-0.150276E-02; 0.641762E-02; 0.355130E-02
