Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 0.806211E-01; 0.241767E-01; 0.231182E-01;-0.163818E-02; 0.324356E-02;-0.270509E-02
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 0.694420E-01; 0.174862E-01; 0.228258E-01;-0.166328E-02; 0.299718E-02;-0.268505E-02
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 0.914323E-01; 0.305114E-01; 0.235867E-01;-0.159521E-02; 0.352378E-02;-0.274726E-02
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 0.101868E+00; 0.363870E-01; 0.242540E-01;-0.155220E-02; 0.384049E-02;-0.280199E-02
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 0.111906E+00; 0.416451E-01; 0.250629E-01;-0.150204E-02; 0.420530E-02;-0.286283E-02
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01;-0.280980E+00;-0.200429E+01;-0.353975E+00;-0.342778E-02;-0.807907E-02; 0.337871E-02
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01;-0.262560E+00;-0.225567E+01;-0.414791E+00;-0.347871E-02;-0.764695E-02; 0.395769E-02
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01;-0.292465E+00;-0.248117E+01;-0.492531E+00;-0.374134E-02;-0.756865E-02; 0.401644E-02
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01;-0.313554E+00;-0.219404E+01;-0.418742E+00;-0.369332E-02;-0.809273E-02; 0.338818E-02
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02;-0.268566E+00;-0.182284E+01;-0.307051E+00;-0.310998E-02;-0.802898E-02; 0.331829E-02
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02;-0.253097E+00;-0.204095E+01;-0.357899E+00;-0.315360E-02;-0.768217E-02; 0.386063E-02
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02;-0.243190E+00;-0.165574E+01;-0.261782E+00;-0.282929E-02;-0.795731E-02; 0.326985E-02
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02;-0.232327E+00;-0.184290E+01;-0.302215E+00;-0.285544E-02;-0.769265E-02; 0.377155E-02
  71447.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 146505.; 0.891192E-01;-0.335331E-02; 0.549944E-02;-0.223500E+00;-0.150072E+01;-0.225423E+00;-0.253169E-02;-0.785243E-02; 0.321248E-02
