Node_Id_;X_a (m) ;Y_a (m) ;Z_a (m) ;Node_Id_;X_b (m) ;Y_b (m) ;Z_b (m) ;ux_a (m);uy_a (m);uz_a (m);ux_b (m);uy_b (m);uz_b (m)
  71430.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 146488.; 0.635278E-01;-0.318174E-02;-0.274069E-01; 0.188637E-01; 0.174615E-01; 0.107353E-02; 0.504065E-04; 0.631820E-04; 0.367050E-05
  71431.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 146489.; 0.635580E-01;-0.315376E-02;-0.256907E-01; 0.182047E-01; 0.179783E-01; 0.924702E-03; 0.466556E-04; 0.781543E-04; 0.175661E-05
  71434.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 146492.; 0.634912E-01;-0.320932E-02;-0.291255E-01; 0.196775E-01; 0.168265E-01; 0.128789E-02; 0.583686E-04; 0.466975E-04; 0.398876E-05
  71436.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 146494.; 0.634481E-01;-0.323644E-02;-0.308446E-01; 0.206353E-01; 0.160680E-01; 0.148702E-02; 0.674409E-04; 0.300824E-04; 0.231325E-05
  71438.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 146496.; 0.633990E-01;-0.326256E-02;-0.325629E-01; 0.217628E-01; 0.152077E-01; 0.172305E-02; 0.768720E-04; 0.127652E-04; 0.103652E-06
  71439.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 146497.; 0.905128E-01;-0.471232E-02; 0.113184E-01; 0.121786E+00; 0.482231E+00;-0.850839E-02; 0.230573E-03;-0.106378E-03;-0.853455E-04
  71440.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 146498.; 0.925755E-01;-0.458274E-02; 0.116812E-01; 0.122025E+00; 0.532339E+00;-0.899438E-02; 0.232295E-03;-0.114913E-03;-0.913259E-04
  71441.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 146499.; 0.931304E-01;-0.531080E-02; 0.135769E-01; 0.142450E+00; 0.543875E+00;-0.129304E-01; 0.234176E-03;-0.116071E-03;-0.917369E-04
  71442.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 146500.; 0.909869E-01;-0.543330E-02; 0.131694E-01; 0.141287E+00; 0.492088E+00;-0.121616E-01; 0.232621E-03;-0.107731E-03;-0.857266E-04
  71443.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 146501.; 0.900603E-01;-0.426260E-02; 0.936607E-02; 0.109178E+00; 0.472208E+00;-0.646312E-02; 0.226710E-03;-0.104598E-03;-0.845854E-04
  71444.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 146502.; 0.920431E-01;-0.411688E-02; 0.968918E-02; 0.108540E+00; 0.520785E+00;-0.676391E-02; 0.228650E-03;-0.113431E-03;-0.905268E-04
  71445.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 146503.; 0.895896E-01;-0.376046E-02; 0.744564E-02; 0.952381E-01; 0.461287E+00;-0.478082E-02; 0.223024E-03;-0.102384E-03;-0.834812E-04
  71446.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 146504.; 0.914903E-01;-0.360423E-02; 0.773061E-02; 0.941116E-01; 0.508164E+00;-0.482515E-02; 0.225168E-03;-0.111401E-03;-0.894805E-04
  71447.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 146505.; 0.891192E-01;-0.335331E-02; 0.549944E-02; 0.839457E-01; 0.450736E+00;-0.378527E-02; 0.218645E-03;-0.100082E-03;-0.821646E-04
  71448.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 146506.; 0.909277E-01;-0.311651E-02; 0.577509E-02; 0.806956E-01; 0.495049E+00;-0.380731E-02; 0.221349E-03;-0.109040E-03;-0.880556E-04
  71449.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 146507.; 0.946272E-01;-0.445045E-02; 0.120767E-01; 0.121989E+00; 0.583375E+00;-0.953059E-02; 0.232700E-03;-0.123988E-03;-0.967207E-04
  71450.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 146508.; 0.952622E-01;-0.518738E-02; 0.140192E-01; 0.143327E+00; 0.596604E+00;-0.136653E-01; 0.234534E-03;-0.124981E-03;-0.971635E-04
  71451.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 146509.; 0.940149E-01;-0.397147E-02; 0.100420E-01; 0.107807E+00; 0.570106E+00;-0.710777E-02; 0.229070E-03;-0.122618E-03;-0.957952E-04
  71452.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 146510.; 0.933807E-01;-0.345062E-02; 0.804224E-02; 0.926868E-01; 0.555703E+00;-0.497593E-02; 0.225580E-03;-0.120690E-03;-0.946031E-04
  71453.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 146511.; 0.927367E-01;-0.296131E-02; 0.604603E-02; 0.789113E-01; 0.540941E+00;-0.371049E-02; 0.221712E-03;-0.118459E-03;-0.930898E-04
  71454.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 146512.; 0.966715E-01;-0.430929E-02; 0.125047E-01; 0.121507E+00; 0.635142E+00;-0.101672E-01; 0.234503E-03;-0.133061E-03;-0.102683E-03
  71455.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 146513.; 0.973855E-01;-0.505215E-02; 0.144979E-01; 0.143653E+00; 0.650057E+00;-0.144702E-01; 0.236266E-03;-0.133961E-03;-0.103204E-03
  71456.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 146514.; 0.959803E-01;-0.381932E-02; 0.104242E-01; 0.106533E+00; 0.620299E+00;-0.748516E-02; 0.230967E-03;-0.131835E-03;-0.101691E-03
  71457.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 146515.; 0.952661E-01;-0.329316E-02; 0.837985E-02; 0.910606E-01; 0.603978E+00;-0.522319E-02; 0.227494E-03;-0.129947E-03;-0.100420E-03
  71458.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 146516.; 0.945416E-01;-0.280108E-02; 0.634118E-02; 0.769024E-01; 0.587283E+00;-0.378463E-02; 0.223710E-03;-0.127737E-03;-0.988253E-04
  71459.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 146517.; 0.987077E-01;-0.415876E-02; 0.129645E-01; 0.120604E+00; 0.687372E+00;-0.109060E-01; 0.235613E-03;-0.142501E-03;-0.108295E-03
  71460.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 146518.; 0.994995E-01;-0.490446E-02; 0.150123E-01; 0.143320E+00; 0.704052E+00;-0.153360E-01; 0.237418E-03;-0.143380E-03;-0.108900E-03
  71461.; 0.979271E-01;-0.359134E-02; 0.108642E-01; 146519.; 0.979271E-01;-0.359134E-02; 0.108642E-01; 0.103249E+00; 0.670192E+00;-0.799130E-02; 0.232480E-03;-0.141125E-03;-0.107178E-03
  71462.; 0.971461E-01;-0.313171E-02; 0.874287E-02; 146520.; 0.971461E-01;-0.313171E-02; 0.874287E-02; 0.890798E-01; 0.652769E+00;-0.555108E-02; 0.228547E-03;-0.139446E-03;-0.105734E-03
  71463.; 0.963425E-01;-0.263867E-02; 0.665896E-02; 146521.; 0.963425E-01;-0.263867E-02; 0.665896E-02; 0.746442E-01; 0.634295E+00;-0.392223E-02; 0.224682E-03;-0.137208E-03;-0.104039E-03
  71464.; 0.100735E+00;-0.399800E-02; 0.134552E-01; 146522.; 0.100735E+00;-0.399800E-02; 0.134552E-01; 0.119246E+00; 0.740183E+00;-0.117314E-01; 0.237639E-03;-0.151999E-03;-0.114306E-03
  71465.; 0.101604E+00;-0.474334E-02; 0.155613E-01; 146523.; 0.101604E+00;-0.474334E-02; 0.155613E-01; 0.142373E+00; 0.758405E+00;-0.162859E-01; 0.239507E-03;-0.152844E-03;-0.115034E-03
  71466.; 0.998780E-01;-0.342710E-02; 0.113019E-01; 146524.; 0.998780E-01;-0.342710E-02; 0.113019E-01; 0.101513E+00; 0.721455E+00;-0.857027E-02; 0.234439E-03;-0.150691E-03;-0.113089E-03
  71467.; 0.990203E-01;-0.296520E-02; 0.913062E-02; 146525.; 0.990203E-01;-0.296520E-02; 0.913062E-02; 0.869563E-01; 0.702166E+00;-0.599999E-02; 0.230466E-03;-0.148916E-03;-0.111499E-03
  71468.; 0.981393E-01;-0.247319E-02; 0.699883E-02; 146526.; 0.981393E-01;-0.247319E-02; 0.699883E-02; 0.721840E-01; 0.681917E+00;-0.413575E-02; 0.226599E-03;-0.146716E-03;-0.109681E-03
  71469.; 0.102755E+00;-0.382578E-02; 0.139753E-01; 146527.; 0.102755E+00;-0.382578E-02; 0.139753E-01; 0.117288E+00; 0.793294E+00;-0.125954E-01; 0.239382E-03;-0.161768E-03;-0.120145E-03
  71470.; 0.103699E+00;-0.456723E-02; 0.161431E-01; 146528.; 0.103699E+00;-0.456723E-02; 0.161431E-01; 0.140743E+00; 0.812978E+00;-0.173361E-01; 0.241365E-03;-0.162609E-03;-0.120992E-03
  71471.; 0.101822E+00;-0.325286E-02; 0.117667E-01; 146529.; 0.101822E+00;-0.325286E-02; 0.117667E-01; 0.991183E-01; 0.773090E+00;-0.917445E-02; 0.236112E-03;-0.160493E-03;-0.118793E-03
  71472.; 0.100889E+00;-0.279164E-02; 0.954245E-02; 146530.; 0.100889E+00;-0.279164E-02; 0.954245E-02; 0.842680E-01; 0.752218E+00;-0.636440E-02; 0.232033E-03;-0.158690E-03;-0.117068E-03
  71473.; 0.999318E-01;-0.230391E-02; 0.735980E-02; 146531.; 0.999318E-01;-0.230391E-02; 0.735980E-02; 0.694322E-01; 0.730029E+00;-0.433458E-02; 0.228034E-03;-0.156295E-03;-0.115062E-03
  71474.; 0.104767E+00;-0.363946E-02; 0.145218E-01; 146532.; 0.104767E+00;-0.363946E-02; 0.145218E-01; 0.114780E+00; 0.846614E+00;-0.135377E-01; 0.241749E-03;-0.171555E-03;-0.126269E-03
  71475.; 0.105784E+00;-0.437277E-02; 0.167535E-01; 146533.; 0.105784E+00;-0.437277E-02; 0.167535E-01; 0.138407E+00; 0.867657E+00;-0.184805E-01; 0.243877E-03;-0.172413E-03;-0.127260E-03
  71476.; 0.103760E+00;-0.306885E-02; 0.122554E-01; 146534.; 0.103760E+00;-0.306885E-02; 0.122554E-01; 0.963799E-01; 0.824900E+00;-0.988378E-02; 0.238369E-03;-0.170265E-03;-0.124769E-03
  71477.; 0.102739E+00;-0.253981E-02; 0.100045E-01; 146535.; 0.102739E+00;-0.253981E-02; 0.100045E-01; 0.794686E-01; 0.801838E+00;-0.673354E-02; 0.234641E-03;-0.168316E-03;-0.122981E-03
  71478.; 0.101721E+00;-0.212953E-02; 0.774063E-02; 146536.; 0.101721E+00;-0.212953E-02; 0.774063E-02; 0.664772E-01; 0.778460E+00;-0.463564E-02; 0.229997E-03;-0.165911E-03;-0.120719E-03
  71479.; 0.106771E+00;-0.343613E-02; 0.150915E-01; 146537.; 0.106771E+00;-0.343613E-02; 0.150915E-01; 0.111596E+00; 0.900059E+00;-0.145088E-01; 0.244053E-03;-0.181537E-03;-0.132324E-03
  71480.; 0.107860E+00;-0.415677E-02; 0.173888E-01; 146538.; 0.107860E+00;-0.415677E-02; 0.173888E-01; 0.135247E+00; 0.922400E+00;-0.196578E-01; 0.246377E-03;-0.182443E-03;-0.133482E-03
